trk_code,wager_dt,race_nbr,wager_typ,wager_winner,wager_payoff,wager_min,race_code
AQU,2017-02-18,4,Place_s,"3  Horoscope",270,200,18Feb17_04AQU00
AQU,2017-02-18,4,Show_s,"10 Exclusive Zip",400,200,18Feb17_04AQU00
AQU,2016-12-10,4,Exacta,7-8,3640,200,10Dec16_04AQU00
AQU,2016-12-10,4,Quinella,7-8,1800,200,10Dec16_04AQU00
AQU,2016-12-10,4,Trifecta,7-8-6,12900,200,10Dec16_04AQU00
AQU,2016-12-10,4,Superfecta,7-8-6-5,77400,200,10Dec16_04AQU00
AQU,2016-12-10,4,DailyDouble,2-7,3520,200,10Dec16_04AQU00
AQU,2016-12-10,4,Pick3,1-2-7,16750,200,10Dec16_04AQU00
AQU,2016-12-10,4,Win_w,"7  True Timber",880,200,10Dec16_04AQU00
AQU,2016-12-10,4,Win_p,"7  True Timber",450,200,10Dec16_04AQU00
AQU,2016-12-10,4,Win_s,"7  True Timber",310,200,10Dec16_04AQU00
AQU,2016-12-10,4,Place_p,"8  Horoscope",520,200,10Dec16_04AQU00
AQU,2016-12-10,4,Place_s,"8  Horoscope",340,200,10Dec16_04AQU00
AQU,2016-12-10,4,Show_s,"6  Robbins",350,200,10Dec16_04AQU00
AQU,2016-11-30,1,Exacta,4-1,1940,200,30Nov16_01AQU00
AQU,2016-11-30,1,Trifecta,4-1-3,2980,200,30Nov16_01AQU00
AQU,2016-11-30,1,Superfecta,4-1-3-2,27700,200,30Nov16_01AQU00
AQU,2016-11-30,1,Win_w,"4  Carradine",680,200,30Nov16_01AQU00
AQU,2016-11-30,1,Win_p,"4  Carradine",300,200,30Nov16_01AQU00
AQU,2016-11-30,1,Win_s,"4  Carradine",220,200,30Nov16_01AQU00
AQU,2016-11-30,1,Place_p,"1A Can You Diggit",370,200,30Nov16_01AQU00
AQU,2016-11-30,1,Place_s,"1A Can You Diggit",210,200,30Nov16_01AQU00
AQU,2016-11-30,1,Show_s,"3  Control Group",210,200,30Nov16_01AQU00
AQU,2016-11-13,1,Exacta,7-6,10800,200,13Nov16_01AQU00
AQU,2016-11-13,1,Trifecta,7-6-3,68300,200,13Nov16_01AQU00
AQU,2016-11-13,1,Superfecta,7-6-3-5,454600,200,13Nov16_01AQU00
AQU,2016-11-13,1,Win_w,"7  Mo Maverick",680,200,13Nov16_01AQU00
AQU,2016-11-13,1,Win_p,"7  Mo Maverick",480,200,13Nov16_01AQU00
AQU,2016-11-13,1,Win_s,"7  Mo Maverick",330,200,13Nov16_01AQU00
AQU,2016-11-13,1,Place_p,"6  Bats Cleanup",1440,200,13Nov16_01AQU00
AQU,2016-11-13,1,Place_s,"6  Bats Cleanup",770,200,13Nov16_01AQU00
AQU,2016-11-13,1,Show_s,"3  Set Me Up",330,200,13Nov16_01AQU00
BEL,2016-10-02,3,Exacta,5-2,350,200,02Oct16_03BEL00
BEL,2016-10-02,3,Exacta,5-4,330,200,02Oct16_03BEL00
BEL,2016-10-02,3,Trifecta,5-2-4,740,200,02Oct16_03BEL00
BEL,2016-10-02,3,Trifecta,5-4-2,610,200,02Oct16_03BEL00
BEL,2016-10-02,3,Superfecta,5-2-4-1,2620,200,02Oct16_03BEL00
BEL,2016-10-02,3,Superfecta,5-4-2-1,1740,200,02Oct16_03BEL00
BEL,2016-10-02,3,DailyDouble,5-5,890,200,02Oct16_03BEL00
BEL,2016-10-02,3,Pick3,2-5-5,6000,200,02Oct16_03BEL00
BEL,2016-10-02,3,Win_w,"5  Mirai",280,200,02Oct16_03BEL00
BEL,2016-10-02,3,Win_p,"5  Mirai",210,200,02Oct16_03BEL00
BEL,2016-10-02,3,Win_s,"5  Mirai",210,200,02Oct16_03BEL00
BEL,2016-10-02,3,Place_p,"4  Haul Anchor",210,200,02Oct16_03BEL00
BEL,2016-10-02,3,Place_s,"4  Haul Anchor",210,200,02Oct16_03BEL00
BEL,2016-10-02,3,Show_s,"2  Pat On the Back",210,200,02Oct16_03BEL00
BEL,2016-09-11,9,Exacta,2-7,15350,200,11Sep16_09BEL00
BEL,2016-09-11,9,Trifecta,2-7-4,53900,200,11Sep16_09BEL00
BEL,2016-09-11,9,Superfecta,2-7-4-5,335300,200,11Sep16_09BEL00
BEL,2016-09-11,9,DailyDouble,3-2,6500,200,11Sep16_09BEL00
BEL,2016-09-11,9,ConsolationDouble,3-1/6,360,200,11Sep16_09BEL00
BEL,2016-09-11,9,Pick3,6-3-2,15400,200,11Sep16_09BEL00
BEL,2016-09-11,9,ConsolationPick3,6-3-1/2,1140,200,11Sep16_09BEL00
BEL,2016-09-11,9,Pick4,9-6-3/5/8-2,193700,200,11Sep16_09BEL00
BEL,2016-09-11,9,Pick6,9-1/6-9-6-3/5/8-2,94100,200,11Sep16_09BEL00
BEL,2016-09-11,9,Win_w,"2  Bookew Bucks",2500,200,11Sep16_09BEL00
BEL,2016-09-11,9,Win_p,"2  Bookew Bucks",940,200,11Sep16_09BEL00
BEL,2016-09-11,9,Win_s,"2  Bookew Bucks",430,200,11Sep16_09BEL00
BEL,2016-09-11,9,Place_p,"7  Shiraz",610,200,11Sep16_09BEL00
BEL,2016-09-11,9,Place_s,"7  Shiraz",350,200,11Sep16_09BEL00
BEL,2016-09-11,9,Show_s,"4  Danny's Rush",370,200,11Sep16_09BEL00
SAR,2016-08-21,11,Exacta,9-7,10550,200,21Aug16_11SAR00
SAR,2016-08-21,11,Trifecta,9-7-5,46550,200,21Aug16_11SAR00
SAR,2016-08-21,11,Superfecta,9-7-5-12,277300,200,21Aug16_11SAR00
SAR,2016-08-21,11,DailyDouble,2-9,9900,200,21Aug16_11SAR00
SAR,2016-08-21,11,Pick3,13-2-9,16300,200,21Aug16_11SAR00
SAR,2016-08-21,11,Pick4,1-1/3/7/8/9/10/11/13/15/16-2/7,116800,200,21Aug16_11SAR00
SAR,2016-08-21,11,Pick6,11-9-1-1/3/7/8/9/10/11/13/15/1,36050,200,21Aug16_11SAR00
SAR,2016-08-21,11,Win_w,"9  Le Grand Warrior",1900,200,21Aug16_11SAR00
SAR,2016-08-21,11,Win_p,"9  Le Grand Warrior",810,200,21Aug16_11SAR00
SAR,2016-08-21,11,Win_s,"9  Le Grand Warrior",530,200,21Aug16_11SAR00
SAR,2016-08-21,11,Place_p,"7  Fled",420,200,21Aug16_11SAR00
SAR,2016-08-21,11,Place_s,"7  Fled",290,200,21Aug16_11SAR00
SAR,2016-08-21,11,Show_s,"5  Horoscope",410,200,21Aug16_11SAR00
FL,2019-11-27,7,Exacta,1-10,17700,200,27Nov19_07FL00
FL,2019-11-27,7,Trifecta,1-10-4,14500,50,27Nov19_07FL00
FL,2019-11-27,7,Superfecta,1-10-4-3,11920,10,27Nov19_07FL00
FL,2019-11-27,7,DailyDouble,5-1,26600,200,27Nov19_07FL00
FL,2019-11-27,7,Pick3,8-5-1,8475,50,27Nov19_07FL00
FL,2019-11-27,7,Win_w,"1  Heyitsnricopalazo",4060,200,27Nov19_07FL00
FL,2019-11-27,7,Win_p,"1  Heyitsnricopalazo",1560,200,27Nov19_07FL00
FL,2019-11-27,7,Win_s,"1  Heyitsnricopalazo",940,200,27Nov19_07FL00
FL,2019-11-27,7,Place_p,"10 Big Engine",380,200,27Nov19_07FL00
FL,2019-11-27,7,Place_s,"10 Big Engine",290,200,27Nov19_07FL00
FL,2019-11-27,7,Show_s,"4  Mr. Pete",360,200,27Nov19_07FL00
FL,2019-10-16,1,Exacta,5-3,5800,200,16Oct19_01FL00
FL,2019-10-16,1,Trifecta,5-3-6,4125,50,16Oct19_01FL00
FL,2019-10-16,1,Superfecta,5-3-6-1,2065,10,16Oct19_01FL00
FL,2019-10-16,1,Win_w,"5  Analyze Your Luck",2100,200,16Oct19_01FL00
FL,2019-10-16,1,Win_p,"5  Analyze Your Luck",820,200,16Oct19_01FL00
FL,2019-10-16,1,Win_s,"5  Analyze Your Luck",250,200,16Oct19_01FL00
FL,2019-10-16,1,Place_p,"3  Big Thicket",290,200,16Oct19_01FL00
FL,2019-10-16,1,Place_s,"3  Big Thicket",210,200,16Oct19_01FL00
FL,2019-10-16,1,Show_s,"6  Big Mountain",210,200,16Oct19_01FL00
FL,2019-10-01,5,Exacta,7-2,2660,200,01Oct19_05FL00
FL,2019-10-01,5,Trifecta,7-2-1,2412,50,01Oct19_05FL00
FL,2019-10-01,5,Superfecta,7-2-1-3,1442,10,01Oct19_05FL00
FL,2019-10-01,5,DailyDouble,4-7,6550,200,01Oct19_05FL00
FL,2019-10-01,5,Pick3,5-4-7,3087,50,01Oct19_05FL00
FL,2019-10-01,5,Win_w,"7  Fleet Irish",820,200,01Oct19_05FL00
FL,2019-10-01,5,Win_p,"7  Fleet Irish",400,200,01Oct19_05FL00
FL,2019-10-01,5,Win_s,"7  Fleet Irish",280,200,01Oct19_05FL00
FL,2019-10-01,5,Place_p,"2  Big Thicket",370,200,01Oct19_05FL00
FL,2019-10-01,5,Place_s,"2  Big Thicket",270,200,01Oct19_05FL00
FL,2019-10-01,5,Show_s,"1  Big Mountain",250,200,01Oct19_05FL00
FL,2019-08-07,7,Exacta,4-3,1700,200,07Aug19_07FL00
FL,2019-08-07,7,Trifecta,4-3-2,3400,50,07Aug19_07FL00
FL,2019-08-07,7,Superfecta,4-3-2-5,1727,10,07Aug19_07FL00
FL,2019-08-07,7,DailyDouble,1-4,660,200,07Aug19_07FL00
FL,2019-08-07,7,Pick3,6-1-4,1600,50,07Aug19_07FL00
FL,2019-08-07,7,Win_w,"4  Big Mountain",500,200,07Aug19_07FL00
FL,2019-08-07,7,Win_p,"4  Big Mountain",270,200,07Aug19_07FL00
FL,2019-08-07,7,Win_s,"4  Big Mountain",210,200,07Aug19_07FL00
FL,2019-08-07,7,Place_p,"3  Seven Lilies",370,200,07Aug19_07FL00
FL,2019-08-07,7,Place_s,"3  Seven Lilies",320,200,07Aug19_07FL00
FL,2019-08-07,7,Show_s,"2  Marble Moon",820,200,07Aug19_07FL00
FL,2019-06-17,6,Exacta,1-7,12850,200,17Jun19_06FL00
FL,2019-06-17,6,Trifecta,1-7-2,19850,50,17Jun19_06FL00
FL,2019-06-17,6,Superfecta,1-7-2-3,7865,10,17Jun19_06FL00
FL,2019-06-17,6,DailyDouble,3-1,17400,200,17Jun19_06FL00
FL,2019-06-17,6,Pick3,1-3-1,20875,50,17Jun19_06FL00
FL,2019-06-17,6,Win_w,"1  Big Mountain",2640,200,17Jun19_06FL00
FL,2019-06-17,6,Win_p,"1  Big Mountain",740,200,17Jun19_06FL00
FL,2019-06-17,6,Win_s,"1  Big Mountain",510,200,17Jun19_06FL00
FL,2019-06-17,6,Place_p,"7  My Man Mo",370,200,17Jun19_06FL00
FL,2019-06-17,6,Place_s,"7  My Man Mo",250,200,17Jun19_06FL00
FL,2019-06-17,6,Show_s,"2  Niko Strong",550,200,17Jun19_06FL00
FL,2019-05-04,6,Exacta,2-3,11950,200,04May19_06FL00
FL,2019-05-04,6,Trifecta,2-3-4,20500,50,04May19_06FL00
FL,2019-05-04,6,Superfecta,2-3-4-5,3920,10,04May19_06FL00
FL,2019-05-04,6,DailyDouble,5-2,97200,200,04May19_06FL00
FL,2019-05-04,6,Pick3,NULL,1625,50,04May19_06FL00
FL,2019-05-04,6,Pick3,6-ALL-5,1045,50,04May19_06FL00
FL,2019-05-04,6,Win_w,"2  Lover's Leap",2840,200,04May19_06FL00
FL,2019-05-04,6,Win_p,"2  Lover's Leap",720,200,04May19_06FL00
FL,2019-05-04,6,Win_s,"2  Lover's Leap",410,200,04May19_06FL00
FL,2019-05-04,6,Place_p,"3  Niko Strong",780,200,04May19_06FL00
FL,2019-05-04,6,Place_s,"3  Niko Strong",490,200,04May19_06FL00
FL,2019-05-04,6,Show_s,"4  Big Mountain",340,200,04May19_06FL00
FL,2018-09-29,6,Exacta,5-1,1180,200,29Sep18_06FL00
FL,2018-09-29,6,Trifecta,5-1-6,1325,50,29Sep18_06FL00
FL,2018-09-29,6,Superfecta,5-1-6-2,735,10,29Sep18_06FL00
FL,2018-09-29,6,DailyDouble,1-5,730,200,29Sep18_06FL00
FL,2018-09-29,6,Pick3,3-1-5,1245,50,29Sep18_06FL00
FL,2018-09-29,6,ConsolationPick3,3-5-5,585,50,29Sep18_06FL00
FL,2018-09-29,6,Win_w,"5  Big Mountain",330,200,29Sep18_06FL00
FL,2018-09-29,6,Win_p,"5  Big Mountain",230,200,29Sep18_06FL00
FL,2018-09-29,6,Win_s,"5  Big Mountain",210,200,29Sep18_06FL00
FL,2018-09-29,6,Place_p,"1  Bullion Babe",320,200,29Sep18_06FL00
FL,2018-09-29,6,Place_s,"1  Bullion Babe",210,200,29Sep18_06FL00
FL,2018-09-29,6,Show_s,"6  Smooth Operation",370,200,29Sep18_06FL00
FL,2018-08-16,5,Exacta,5-7,6650,200,16Aug18_05FL00
FL,2018-08-16,5,Trifecta,5-7-3,4100,50,16Aug18_05FL00
FL,2018-08-16,5,Superfecta,5-7-3-2,2635,10,16Aug18_05FL00
FL,2018-08-16,5,DailyDouble,3-5,1440,200,16Aug18_05FL00
FL,2018-08-16,5,Pick3,2-3-5,1160,50,16Aug18_05FL00
FL,2018-08-16,5,Win_w,"5  Cartwheelin Lulu",880,200,16Aug18_05FL00
FL,2018-08-16,5,Win_p,"5  Cartwheelin Lulu",480,200,16Aug18_05FL00
FL,2018-08-16,5,Win_s,"5  Cartwheelin Lulu",250,200,16Aug18_05FL00
FL,2018-08-16,5,Place_p,"7  Queens Dude",680,200,16Aug18_05FL00
FL,2018-08-16,5,Place_s,"7  Queens Dude",300,200,16Aug18_05FL00
FL,2018-08-16,5,Show_s,"3  Paddy All Day",260,200,16Aug18_05FL00
FL,2019-09-17,5,Exacta,5-2,6150,200,17Sep19_05FL00
FL,2019-09-17,5,Trifecta,5-2-8,30500,50,17Sep19_05FL00
FL,2019-09-17,5,Superfecta,5-2-8-1,32315,10,17Sep19_05FL00
FL,2019-09-17,5,DailyDouble,1-5,2720,200,17Sep19_05FL00
FL,2019-09-17,5,Pick3,6-1-5,4037,50,17Sep19_05FL00
FL,2019-09-17,5,Win_w,"5  Danebury",390,200,17Sep19_05FL00
FL,2019-09-17,5,Win_p,"5  Danebury",320,200,17Sep19_05FL00
FL,2019-09-17,5,Win_s,"5  Danebury",270,200,17Sep19_05FL00
FL,2019-09-17,5,Place_p,"2  Seven Lilies",1760,200,17Sep19_05FL00
FL,2019-09-17,5,Place_s,"2  Seven Lilies",980,200,17Sep19_05FL00
FL,2019-09-17,5,Show_s,"8  Bustin the Bank",1000,200,17Sep19_05FL00
FL,2019-07-29,8,Exacta,4-3,860,200,29Jul19_08FL00
FL,2019-07-29,8,Trifecta,4-3-1,850,50,29Jul19_08FL00
FL,2019-07-29,8,Superfecta,4-3-1-2,292,10,29Jul19_08FL00
FL,2019-07-29,8,DailyDouble,5-4,580,200,29Jul19_08FL00
FL,2019-07-29,8,DailyDouble,5-7,370,200,29Jul19_08FL00
FL,2019-07-29,8,Pick3,1-5-4,295,50,29Jul19_08FL00
FL,2019-07-29,8,Pick3,1-5-7,180,50,29Jul19_08FL00
FL,2019-07-29,8,Win_w,"4  Real Dan",270,200,29Jul19_08FL00
FL,2019-07-29,8,Win_p,"4  Real Dan",210,200,29Jul19_08FL00
FL,2019-07-29,8,Win_s,"4  Real Dan",210,200,29Jul19_08FL00
FL,2019-07-29,8,Place_p,"3  Emperor's Gold",320,200,29Jul19_08FL00
FL,2019-07-29,8,Place_s,"3  Emperor's Gold",260,200,29Jul19_08FL00
FL,2019-07-29,8,Show_s,"1  Tender Boy",420,200,29Jul19_08FL00
SAR,2019-07-11,1,Exacta,2-6,3000,100,11Jul19_01SAR00
SAR,2019-07-11,1,Trifecta,2-6-3,11100,50,11Jul19_01SAR00
SAR,2019-07-11,1,Superfecta,2-6-3-7,7760,10,11Jul19_01SAR00
SAR,2019-07-11,1,Win_w,"2  Armament",1140,200,11Jul19_01SAR00
SAR,2019-07-11,1,Win_p,"2  Armament",550,200,11Jul19_01SAR00
SAR,2019-07-11,1,Win_s,"2  Armament",380,200,11Jul19_01SAR00
SAR,2019-07-11,1,Place_p,"6  Tiz No Bluff",520,200,11Jul19_01SAR00
SAR,2019-07-11,1,Place_s,"6  Tiz No Bluff",350,200,11Jul19_01SAR00
SAR,2019-07-11,1,Show_s,"3  Blurred Line",540,200,11Jul19_01SAR00
AQU,2018-02-19,4,Exacta,7-3,560,100,19Feb18_04AQU00
AQU,2018-02-19,4,Quinella,3-7,390,100,19Feb18_04AQU00
AQU,2018-02-19,4,Trifecta,7-3-2,615,50,19Feb18_04AQU00
AQU,2018-02-19,4,Superfecta,7-3-2-6,207,10,19Feb18_04AQU00
AQU,2018-02-19,4,DailyDouble,3-7,2260,100,19Feb18_04AQU00
AQU,2018-02-19,4,Pick3,3-3-7,7625,100,19Feb18_04AQU00
AQU,2018-02-19,4,Win_w,"7  Real Dan",420,200,19Feb18_04AQU00
AQU,2018-02-19,4,Win_p,"7  Real Dan",280,200,19Feb18_04AQU00
AQU,2018-02-19,4,Win_s,"7  Real Dan",220,200,19Feb18_04AQU00
AQU,2018-02-19,4,Place_p,"3  Connolly's Beads",270,200,19Feb18_04AQU00
AQU,2018-02-19,4,Place_s,"3  Connolly's Beads",220,200,19Feb18_04AQU00
AQU,2018-02-19,4,Show_s,"2  Killala Bay",300,200,19Feb18_04AQU00
AQU,2020-01-25,3,Exacta,2-3,3575,100,25Jan20_03AQU00
AQU,2020-01-25,3,Trifecta,2-3-7,3637,50,25Jan20_03AQU00
AQU,2020-01-25,3,Superfecta,2-3-7-1,2267,10,25Jan20_03AQU00
AQU,2020-01-25,3,DailyDouble,2-2,1680,100,25Jan20_03AQU00
AQU,2020-01-25,3,Pick3,1-2-2,3125,100,25Jan20_03AQU00
AQU,2020-01-25,3,Win_w,"2  Speightful Kitten",1060,200,25Jan20_03AQU00
AQU,2020-01-25,3,Win_p,"2  Speightful Kitten",500,200,25Jan20_03AQU00
AQU,2020-01-25,3,Win_s,"2  Speightful Kitten",250,200,25Jan20_03AQU00
AQU,2020-01-25,3,Place_p,"3  Kazmania",790,200,25Jan20_03AQU00
AQU,2020-01-25,3,Place_s,"3  Kazmania",330,200,25Jan20_03AQU00
AQU,2020-01-25,3,Show_s,"7  Le General",220,200,25Jan20_03AQU00
TP,2019-12-21,7,Exacta,6-1,6220,200,21Dec19_07TP00
TP,2019-12-21,7,Trifecta,6-1-7,13485,50,21Dec19_07TP00
TP,2019-12-21,7,Superfecta,6-1-7-8,12954,10,21Dec19_07TP00
TP,2019-12-21,7,DailyDouble,8-6,1550,100,21Dec19_07TP00
TP,2019-12-21,7,Pick3,11-8-6,5160,50,21Dec19_07TP00
TP,2019-12-21,7,Win_w,"6  Mojo Man",540,200,21Dec19_07TP00
TP,2019-12-21,7,Win_p,"6  Mojo Man",340,200,21Dec19_07TP00
TP,2019-12-21,7,Win_s,"6  Mojo Man",340,200,21Dec19_07TP00
TP,2019-12-21,7,Place_p,"1A Augie",1380,200,21Dec19_07TP00
TP,2019-12-21,7,Place_s,"1A Augie",1000,200,21Dec19_07TP00
TP,2019-12-21,7,Show_s,"7  Majestic Valley",620,200,21Dec19_07TP00
OP,2019-04-27,9,Exacta,4-1,2630,100,27Apr19_09OP00
OP,2019-04-27,9,Trifecta,4-1-6,2935,50,27Apr19_09OP00
OP,2019-04-27,9,Superfecta,4-1-6-5,4989,10,27Apr19_09OP00
OP,2019-04-27,9,DailyDouble,8-4,3720,100,27Apr19_09OP00
OP,2019-04-27,9,Pick3,10-8-4,7570,50,27Apr19_09OP00
OP,2019-04-27,9,Win_w,"4  Nitrous",1260,200,27Apr19_09OP00
OP,2019-04-27,9,Win_p,"4  Nitrous",480,200,27Apr19_09OP00
OP,2019-04-27,9,Win_s,"4  Nitrous",280,200,27Apr19_09OP00
OP,2019-04-27,9,Place_p,"1  Landeskog",420,200,27Apr19_09OP00
OP,2019-04-27,9,Place_s,"1  Landeskog",280,200,27Apr19_09OP00
OP,2019-04-27,9,Show_s,"6  Gray Attempt",220,200,27Apr19_09OP00
SAR,2018-07-27,1,Exacta,6-2,710,100,27Jul18_01SAR00
SAR,2018-07-27,1,Trifecta,6-2-5,2062,50,27Jul18_01SAR00
SAR,2018-07-27,1,Superfecta,6-2-5-4,917,10,27Jul18_01SAR00
SAR,2018-07-27,1,Win_w,"6  Bankit",260,200,27Jul18_01SAR00
SAR,2018-07-27,1,Win_p,"6  Bankit",220,200,27Jul18_01SAR00
SAR,2018-07-27,1,Win_s,"6  Bankit",210,200,27Jul18_01SAR00
SAR,2018-07-27,1,Place_p,"2B The Grand Canal",430,200,27Jul18_01SAR00
SAR,2018-07-27,1,Place_s,"2B The Grand Canal",320,200,27Jul18_01SAR00
SAR,2018-07-27,1,Show_s,"5  Bret's Legacy",490,200,27Jul18_01SAR00
AQU,2020-01-25,8,Exacta,1-4,1410,100,25Jan20_08AQU00
AQU,2020-01-25,8,Trifecta,1-4-3,2937,50,25Jan20_08AQU00
AQU,2020-01-25,8,Superfecta,1-4-3-7,1445,10,25Jan20_08AQU00
AQU,2020-01-25,8,DailyDouble,5-1,950,100,25Jan20_08AQU00
AQU,2020-01-25,8,Pick3,5-5-1,2270,100,25Jan20_08AQU00
AQU,2020-01-25,8,GrandSlam,5/9/10-5/6/14-5/8/11-1,1090,100,25Jan20_08AQU00
AQU,2020-01-25,8,Win_w,"1  Mr. Buff",350,200,25Jan20_08AQU00
AQU,2020-01-25,8,Win_p,"1  Mr. Buff",290,200,25Jan20_08AQU00
AQU,2020-01-25,8,Win_s,"1  Mr. Buff",220,200,25Jan20_08AQU00
AQU,2020-01-25,8,Place_p,"4  Backsideofthemoon",920,200,25Jan20_08AQU00
AQU,2020-01-25,8,Place_s,"4  Backsideofthemoon",430,200,25Jan20_08AQU00
AQU,2020-01-25,8,Show_s,"3  Adventist",340,200,25Jan20_08AQU00
AQU,2019-12-28,4,Exacta,5-4,495,100,28Dec19_04AQU00
AQU,2019-12-28,4,Quinella,4-5,400,100,28Dec19_04AQU00
AQU,2019-12-28,4,Trifecta,5-4-6,2162,50,28Dec19_04AQU00
AQU,2019-12-28,4,Superfecta,5-4-6-2,1817,10,28Dec19_04AQU00
AQU,2019-12-28,4,DailyDouble,3-5,1780,100,28Dec19_04AQU00
AQU,2019-12-28,4,Pick3,8-3-5,9550,100,28Dec19_04AQU00
AQU,2019-12-28,4,Win_w,"5  Mr. Buff",310,200,28Dec19_04AQU00
AQU,2019-12-28,4,Win_p,"5  Mr. Buff",210,200,28Dec19_04AQU00
AQU,2019-12-28,4,Win_s,"5  Mr. Buff",210,200,28Dec19_04AQU00
AQU,2019-12-28,4,Place_p,"4  Dynamax Prime",340,200,28Dec19_04AQU00
AQU,2019-12-28,4,Place_s,"4  Dynamax Prime",240,200,28Dec19_04AQU00
AQU,2019-12-28,4,Show_s,"6  Fleet Irish",600,200,28Dec19_04AQU00
CD,2019-11-29,11,Exacta,2-8,1980,200,29Nov19_11CD00
CD,2019-11-29,11,Trifecta,2-8-9,3970,50,29Nov19_11CD00
CD,2019-11-29,11,Superfecta,2-8-9-1,10376,10,29Nov19_11CD00
CD,2019-11-29,11,DailyDouble,3-2,1450,100,29Nov19_11CD00
CD,2019-11-29,11,Pick3,2-3-2,6325,50,29Nov19_11CD00
CD,2019-11-29,11,Win_w,"2  Tom's d'Etat",380,200,29Nov19_11CD00
CD,2019-11-29,11,Win_p,"2  Tom's d'Etat",300,200,29Nov19_11CD00
CD,2019-11-29,11,Win_s,"2  Tom's d'Etat",240,200,29Nov19_11CD00
CD,2019-11-29,11,Place_p,"8  Owendale",460,200,29Nov19_11CD00
CD,2019-11-29,11,Place_s,"8  Owendale",360,200,29Nov19_11CD00
CD,2019-11-29,11,Show_s,"9  Mr Freeze",440,200,29Nov19_11CD00
BEL,2019-10-19,5,Exacta,4-2,1480,100,19Oct19_05BEL00
BEL,2019-10-19,5,Trifecta,4-2-3,920,50,19Oct19_05BEL00
BEL,2019-10-19,5,Superfecta,4-2-3-1,742,10,19Oct19_05BEL00
BEL,2019-10-19,5,DailyDouble,6-4,880,100,19Oct19_05BEL00
BEL,2019-10-19,5,Pick3,1-6-4,2800,100,19Oct19_05BEL00
BEL,2019-10-19,5,Pick4,3-1-6-4,8125,50,19Oct19_05BEL00
BEL,2019-10-19,5,Pick5,2/10/11/12-3-1-6-4,23425,50,19Oct19_05BEL00
BEL,2019-10-19,5,Win_w,"4  Mr. Buff",500,200,19Oct19_05BEL00
BEL,2019-10-19,5,Win_p,"4  Mr. Buff",680,200,19Oct19_05BEL00
BEL,2019-10-19,5,Win_s,"4  Mr. Buff",0,200,19Oct19_05BEL00
BEL,2019-10-19,5,Place_p,"2  Dynamax Prime",1480,200,19Oct19_05BEL00
BEL,2019-10-19,5,Place_s,"2  Dynamax Prime",0,200,19Oct19_05BEL00
BEL,2019-10-19,5,Show_s,"3  Pat On the Back",0,200,19Oct19_05BEL00
SAR,2019-08-31,11,Exacta,5-2,4500,100,31Aug19_11SAR00
SAR,2019-08-31,11,Trifecta,5-2-7,7762,50,31Aug19_11SAR00
SAR,2019-08-31,11,Superfecta,5-2-7-9,3970,10,31Aug19_11SAR00
SAR,2019-08-31,11,DailyDouble,5-5,3600,100,31Aug19_11SAR00
SAR,2019-08-31,11,Pick3,3-5-5,16175,100,31Aug19_11SAR00
SAR,2019-08-31,11,GrandSlam,4/5/7-1/3/8-1/4/5-5,12075,100,31Aug19_11SAR00
SAR,2019-08-31,11,Win_w,"5  Preservationist",810,200,31Aug19_11SAR00
SAR,2019-08-31,11,Win_p,"5  Preservationist",510,200,31Aug19_11SAR00
SAR,2019-08-31,11,Win_s,"5  Preservationist",360,200,31Aug19_11SAR00
SAR,2019-08-31,11,Place_p,"2  Bal Harbour",1200,200,31Aug19_11SAR00
SAR,2019-08-31,11,Place_s,"2  Bal Harbour",510,200,31Aug19_11SAR00
SAR,2019-08-31,11,Show_s,"7  Yoshida (JPN)",280,200,31Aug19_11SAR00
SAR,2019-08-07,9,Exacta,2-4,830,100,07Aug19_09SAR00
SAR,2019-08-07,9,Trifecta,2-4-8,4600,50,07Aug19_09SAR00
SAR,2019-08-07,9,Superfecta,2-4-8-3,3745,10,07Aug19_09SAR00
SAR,2019-08-07,9,DailyDouble,9-2,2825,100,07Aug19_09SAR00
SAR,2019-08-07,9,Pick3,6-9-2,10300,100,07Aug19_09SAR00
SAR,2019-08-07,9,GrandSlam,4/7/10-3/6/8-1/7/9-2,2130,100,07Aug19_09SAR00
SAR,2019-08-07,9,Win_w,"2  Mr. Buff",320,200,07Aug19_09SAR00
SAR,2019-08-07,9,Win_p,"2  Mr. Buff",260,200,07Aug19_09SAR00
SAR,2019-08-07,9,Win_s,"2  Mr. Buff",240,200,07Aug19_09SAR00
SAR,2019-08-07,9,Place_p,"4  Dynamax Prime",580,200,07Aug19_09SAR00
SAR,2019-08-07,9,Place_s,"4  Dynamax Prime",380,200,07Aug19_09SAR00
SAR,2019-08-07,9,Show_s,"8  Winston's Chance",940,200,07Aug19_09SAR00
BEL,2019-05-27,10,Exacta,7-5,960,100,27May19_10BEL00
BEL,2019-05-27,10,Trifecta,7-5-4,3850,50,27May19_10BEL00
BEL,2019-05-27,10,Superfecta,7-5-4-2,2520,10,27May19_10BEL00
BEL,2019-05-27,10,DailyDouble,6-7,1500,100,27May19_10BEL00
BEL,2019-05-27,10,Pick3,4-6-7,13750,100,27May19_10BEL00
BEL,2019-05-27,10,ConsolationPick3,4-10-7,3125,100,27May19_10BEL00
BEL,2019-05-27,10,GrandSlam,2/4/7-3/4/6-4/6/8-7,1140,100,27May19_10BEL00
BEL,2019-05-27,10,Win_w,"7  Pat On the Back",670,200,27May19_10BEL00
